0,-0.14366,-0.034647,-0.030338,-0.15788,-0.050591,-0.1899,0.10448,-0.028432,-0.15858,-0.06351,-0.13455,-0.055735,0.31272,0.024865,-0.098456,-0.052742,-0.069625,0.0325,-0.15516,-0.13992,0.0030763,-0.10436,0.60096,0.0082699,0.073457,-0.18322,0.2569,-0.017459,-0.068445,-0.080841,0.013097,-0.0049265,-0.20688,-0.06845,-0.19506,-0.10019,0.31823,-0.14588,-0.21643,-0.083349,0.049819,-0.06893,0.029263,-0.093792,0.38424,-0.091056,-0.21976,-0.087543,-0.14068,-0.020438,0.10514,-0.20293,0.063239,0.18432,0.045011,0.07043,0.02049,-0.044619,0.03503,0.21993,-0.09506,-0.027558,-0.041321,-0.10077,-0.12367,-0.091549,-0.033289,-0.05351,0.17843,-0.24096,-0.021936,-0.11241,0.3727,0.01274,0.02897,0.27677,0.014403,-0.16149,-0.051531,0.052322,-0.10088,-0.19126,0.089684,0.29909,0.069764,-0.10325,0.37383,-0.0112,0.68693,-0.1098,0.17715,-0.18,-0.0058663,0.33811,-0.12149,-0.041932,0.022622,-0.087997,-0.12541,0.13118,0.055137,-0.0007166,0.023366,0.0023634,0.0078233,0.038459,-0.012758,-0.083061,-0.13503,-0.20387,0.033817,-0.012367,0.70592,0.18852,-0.14418,0.015057,-0.082149,0.13358,-0.019187,0.45346,-0.12549,-0.042498,-0.10678,0.481,0.30554,-0.05216,-0.0027351,0.015018,0.00066621,-0.1369,-0.24847,0.26862,-0.16572,0.0065284,0.06768,-0.048499,0.0034527,0.0883,0.46822,0.58974,-0.022248,0.019881,-0.019385,-0.037478,-0.062576,-0.22354,-0.10555,-0.089779,-0.16162,0.42821,0.0082681,0.40286,-0.11112,-0.17384,0.49674,0.42537,-0.042794,0.16522,0.044023,-0.045306,-0.012826,-0.17193,-0.039543,-0.0030829,-0.15852,-0.11053,0.18317,0.42259,-0.19667,-0.1302,0.24615,-0.074199,-0.031598,-0.0030069,-0.047599,0.031113
-0.14366,0,0.22311,-0.11116,0.31464,-0.13059,0.03669,-0.074525,0.32617,0.042622,-0.21472,0.504,-0.078787,-0.15688,-0.11293,-0.070612,0.30214,-0.17337,-0.0044342,0.17521,-0.17397,-0.15719,-0.25749,-0.13145,0.023515,-0.046663,0.13379,-0.22196,0.068531,0.099063,0.04757,-0.1135,0.014823,0.11093,0.1396,0.037163,0.058189,-0.1445,-0.0046003,0.31152,-0.033235,-0.067665,0.30177,-0.14102,0.027038,-0.14945,-0.21914,0.23839,0.011829,0.3181,-0.27494,-0.07669,0.41282,0.0075324,-0.056765,-0.23923,-0.095224,-0.14023,-0.082667,0.10424,-0.091491,-0.0018501,0.37546,0.18596,0.29435,-0.030357,-0.0070688,0.081617,-0.20614,-0.11588,0.55388,-0.22697,0.082303,-0.02275,0.044777,-0.053407,-0.14483,-0.076757,0.44563,0.0029432,-0.26428,0.0071721,0.14774,-0.069821,0.038486,-0.10428,0.23445,-0.14749,0.27235,-0.13021,0.4349,-0.059122,0.16674,0.10919,-0.17208,0.24226,-0.052258,-0.0086945,0.096722,-0.10209,-0.04669,-0.12741,-0.20599,0.27466,-0.25385,-0.042157,0.051735,-0.077554,-0.050191,-0.012762,0.098121,-0.22396,-0.082024,-0.16194,-0.20723,0.48796,-0.10188,0.027227,-0.17828,-0.15903,-0.1987,0.35563,0.251,0.27239,-0.15639,-0.083439,-0.040801,0.059745,-0.11125,0.077412,-0.0027295,0.13824,0.22433,0.067471,0.048855,-0.054423,-0.0018492,-0.11363,-0.10085,-0.11232,-0.11257,-0.023941,-0.19388,-0.10443,-0.094955,-0.063781,0.24432,0.13436,-0.15577,0.081426,-0.15703,-0.17559,-0.14343,0.2027,0.50336,-0.11227,-0.19156,-0.075036,-0.025496,-0.2437,0.053299,-0.13143,0.11428,-0.17465,-0.033321,0.33966,0.07251,-0.14453,-0.14205,0.36324,0.333,-0.16079,-0.015605,-0.022532,0.012746,0.005542,-0.026113
-0.034647,0.22311,0,-0.088303,0.16447,0.1905,-0.032986,-0.057159,-0.0095098,0.099706,-0.18427,0.38711,-0.013092,-0.15023,-0.071871,0.056065,0.80121,-0.16047,0.040917,0.22415,-0.24771,-0.094877,-0.15078,-0.086175,0.01372,-0.024749,0.18022,-0.061727,0.044238,-0.14042,-0.15358,-0.051791,0.10384,0.057719,-0.019682,0.052356,-0.12909,0.012206,-0.010729,0.43095,-0.041735,0.17102,0.18039,-0.093742,-0.12119,0.23359,-0.075211,-0.15228,-0.10345,0.55997,-0.14594,-0.056836,-0.025846,0.23369,-0.043792,-0.052371,0.037871,-0.065576,-0.11238,0.049389,0.37291,-0.0087385,0.14619,-0.13431,-0.20595,-0.023464,0.17727,0.0023468,-0.091338,0.48698,0.19587,-0.15183,-0.057519,0.22578,0.057798,-0.055069,0.24783,-0.048293,0.1098,-0.030498,-0.11649,-0.051116,0.043869,-0.031674,0.24555,-0.087426,-0.11561,-0.07088,0.095317,-0.046083,0.092296,0.50739,0.28393,-0.010353,0.065401,0.24621,-0.0063813,-0.02184,0.013961,-0.14213,0.1078,-0.075553,-0.1674,-0.030346,-0.20927,-0.0036159,0.27312,-0.048182,-0.064704,-0.02918,0.19702,-0.1412,-0.069058,-0.031956,0.078317,0.0099015,-0.060148,-0.022191,0.077443,-0.085585,0.044584,0.21077,0.18186,-0.15661,0.079089,-0.0023794,-0.12011,0.075937,-0.06247,0.50729,-0.030537,-0.1332,0.14524,-0.13354,0.043585,-0.056854,0.046289,-0.090968,-0.070352,-0.042027,-0.044201,0.012793,-0.14048,0.29198,-0.096423,-0.25505,0.32127,-0.081103,-0.038465,-0.18971,0.17601,-0.16321,0.16731,-0.098128,0.57133,-0.072897,0.067299,-0.08054,0.42045,-0.16491,0.0083898,-0.14313,-0.013548,-0.21426,0.03551,0.069482,-0.025306,-0.042371,0.13381,0.14918,0.079718,-0.013066,-0.18819,0.22965,0.0070206,0.085309,0.019254
-0.030338,-0.11116,-0.088303,0,-0.030747,0.18271,-0.016809,0.13893,0.11485,-0.10067,0.16508,-0.10051,0.054203,0.1023,0.014888,0.11954,-0.095363,0.31695,0.06025,0.01223,0.13655,0.44833,0.072881,-0.06627,0.10142,0.11307,0.061615,-0.026773,0.00025935,0.25288,0.0030935,0.40321,0.13101,-0.13159,0.033552,0.083964,-0.024092,-0.076222,0.11091,-0.13953,0.12559,0.10661,-0.020045,0.083819,0.11647,-0.036882,0.27309,-0.043992,0.094933,-0.16019,0.33237,0.10384,-0.17075,0.024936,0.044947,0.063547,0.11516,0.40762,0.40768,0.18293,0.036712,0.086448,0.057859,-0.056724,0.042875,-0.014555,0.18775,0.056868,0.34353,-0.067944,-0.20961,0.44422,0.034984,0.00050967,0.037219,0.20386,-0.0041665,0.12546,-0.11618,0.23044,0.047453,0.0099238,-0.11093,0.12742,-0.080752,0.19168,-0.020352,-0.0082213,-0.017389,-0.072021,-0.11956,0.033465,-0.151,0.23466,-0.043595,-0.098269,0.20486,0.10224,0.17171,0.038879,-0.12714,0.032049,0.25702,0.16675,0.39758,0.50445,0.03817,0.26323,-0.008433,0.026492,-0.15524,0.36207,0.46425,-0.060972,-0.11108,-0.16736,0.10604,0.042249,-0.043204,0.615,-0.0091847,-0.11191,-0.028993,0.031539,-0.045966,0.12558,0.13385,0.059779,0.50073,-0.12933,-0.0023167,-0.060369,0.0703,-0.036587,0.32071,0.16927,0.11785,-0.028278,0.18637,-0.041982,-0.020527,-0.042147,0.20286,-0.060752,0.040705,0.20624,-0.19858,-0.020841,0.061235,-0.026025,-0.084944,0.10242,0.021063,-0.055079,-0.18355,-0.071492,0.01428,0.30891,0.037207,0.16197,0.063728,0.16287,-0.0784,0.48385,0.39134,-0.17211,-0.024439,0.069695,0.037826,-0.16327,-0.14749,-0.10833,0.2859,0.058262,0.069314,0.067141,0.46019
-0.15788,0.31464,0.16447,-0.030747,0,-0.02971,-0.04775,-0.095133,0.15227,0.15419,-0.076636,0.20312,0.18888,-0.28015,-0.20249,0.033908,0.25097,0.015602,-0.031441,0.73975,-0.11434,-0.14264,-0.17132,-0.16497,0.013347,-0.082802,0.33365,-0.26451,0.067686,-0.061113,-0.13605,-0.0682,0.046589,0.054612,-0.02625,0.52936,0.10916,-0.11891,0.10053,0.33094,0.21508,0.015276,0.23088,-0.16959,0.1586,-0.15558,0.10526,0.020734,0.18196,0.31584,-0.071368,-0.094836,0.22241,0.056116,-0.16716,-0.21765,-0.10656,-0.11256,0.016267,-0.040747,-0.052185,0.2341,0.22517,-0.028405,0.16995,0.15832,0.085566,0.12573,-0.069933,-0.13361,0.24931,-0.033322,0.18727,-0.1566,0.039873,-0.090504,-0.10913,-0.060387,0.60993,0.11369,-0.30528,0.088746,0.030372,-0.099551,-0.12048,-0.12524,-0.046275,-0.21487,0.15489,-0.14939,0.58828,-0.025461,0.25699,0.076242,-0.13469,0.63612,0.11999,-0.027095,0.34226,-0.054664,-0.20363,-0.18059,-0.22411,-0.018268,-0.16041,-0.026185,0.089749,-0.029554,0.047739,0.1487,0.041035,-0.19211,-0.012477,-0.16523,-0.28898,0.46328,-0.087005,0.21069,-0.24419,-0.046768,-0.19241,0.63255,0.16567,0.11829,-0.17256,-0.20887,0.0071735,0.1069,-0.085084,-0.0062179,0.17025,0.19347,-0.060242,-0.08941,0.0369,-0.10259,0.095077,-0.25731,-0.12294,-0.10514,-0.13919,0.14448,-0.12449,-0.1699,-0.17185,-0.15369,0.072544,0.31858,0.055897,-0.01551,-0.24404,-0.24068,-0.1322,0.18546,0.34793,-0.12067,-0.1857,0.031766,0.034729,-0.24193,0.11299,-0.094459,0.2609,-0.091177,-0.0095276,0.33593,0.1459,-0.16779,-0.13292,0.3666,0.42702,-0.14819,0.14062,-0.055633,-0.0089855,0.078539,-0.018997
-0.050591,-0.13059,0.1905,0.18271,-0.02971,0,0.19288,0.11545,-0.13017,0.022177,0.1568,0.080204,-0.011319,0.023751,0.058841,0.14047,0.10091,0.13861,0.24796,0.06102,0.071026,0.21365,0.11864,-0.10843,0.0040853,0.18041,0.30217,0.12681,-0.030815,0.1884,-0.13739,0.15266,0.039116,0.047631,0.013166,0.14516,-0.093184,-0.073138,0.024001,0.097742,0.014233,0.066297,-0.03439,0.10999,-0.0050632,0.090531,0.31543,0.0060204,-0.064708,-0.0091143,0.23286,0.11244,-0.18531,0.018531,-0.045777,0.20799,0.4292,0.15742,0.12788,0.16913,0.094689,0.017902,-0.12026,-0.14346,-0.22908,0.16083,0.68801,-0.062543,0.37466,0.27925,-0.20005,0.18933,-0.084351,0.13668,-0.065464,0.037716,0.053778,0.11117,-0.1361,-0.019099,0.20049,-0.052551,-0.027941,0.17218,0.070259,0.054102,-0.12642,-0.053569,-0.094635,-0.070875,-0.19544,0.12989,0.12126,0.03304,-0.035697,-0.04909,0.057129,0.22475,0.0079336,0.017658,-0.041471,0.13764,0.18969,-0.0089549,0.21524,0.12642,0.037776,0.37149,-0.064177,0.21376,0.064693,0.32824,0.074588,-0.061117,0.066389,-0.24823,0.12628,-0.038955,0.2144,0.20789,-0.0078648,-0.0846,-0.049525,-0.19342,0.020927,0.13051,0.062176,-0.09006,0.12682,0.20584,-0.045701,-0.065382,0.057849,-0.11963,0.064249,0.079551,-0.036442,0.042046,0.12085,-0.090222,-0.069451,-0.052112,0.20393,0.39224,0.014158,-0.020163,-0.0058012,0.030544,0.32647,-0.16846,0.076003,0.099172,0.061528,-0.10305,0.080737,-0.11197,0.0091702,0.1062,0.068633,0.21203,-0.023131,0.125,-0.051739,0.1624,0.19742,-0.1388,0.074662,0.17762,0.06195,-0.09212,-0.084798,-0.10079,0.011502,0.54492,-0.0023322,-0.032531,0.18238
-0.1899,0.03669,-0.032986,-0.016809,-0.04775,0.19288,0,-0.16241,-0.068205,0.31686,0.071519,0.296,-0.023524,-0.083972,0.27935,0.1096,-0.13445,0.094738,-0.092431,0.067501,0.17957,-0.059754,0.45458,-0.22786,-0.083024,-0.15739,0.18943,0.029512,-0.031375,0.17195,0.064544,-0.07437,-0.079089,0.53343,0.1958,0.18822,0.1039,-0.14108,0.0037365,0.15725,-0.011499,-0.056354,0.030831,-0.062085,0.19343,-0.1634,0.060586,0.51061,-0.088239,-0.11049,0.18555,-0.1558,0.16108,-0.13701,-0.088026,0.0852,-0.07541,-0.10811,0.0056299,0.06903,-0.1886,0.12429,-0.15367,-0.014958,-0.034519,0.35682,0.10452,-0.063851,-0.04173,0.098024,0.16376,0.062981,0.03031,-0.12714,-0.13982,-0.11016,-0.16089,-0.078979,-0.019287,-0.12746,0.30626,0.085941,0.090284,-0.15322,-0.12132,-0.050913,0.07028,-0.13013,-0.098531,-0.20183,-0.16365,-0.2082,0.25679,0.0064585,-0.15027,-0.094966,-0.035562,-0.11961,-0.0041147,0.41075,-0.00037423,0.2246,0.040965,-0.05522,0.11214,-0.097455,-0.13691,-0.094705,0.15149,0.14033,0.36995,0.080397,-0.050812,-0.18592,0.15938,-0.084612,-0.082621,0.062961,0.013961,0.00012281,-0.1998,-0.059406,-0.075422,-0.0077082,-0.19285,-0.074642,0.24607,-0.17506,-0.092494,0.077941,0.0048253,0.31879,-0.17453,0.14696,-0.089686,-0.12739,-0.10999,0.21344,-0.11495,-0.1535,-0.16557,-0.105,-0.024119,0.17268,0.32095,0.032801,0.4535,0.036556,0.32496,0.16703,-0.063679,0.058237,-0.19271,0.0028909,0.043985,-0.17726,-0.1797,0.05561,-0.23208,0.16749,-0.040024,-0.075457,0.11962,0.026051,-0.11688,0.16814,0.23954,-0.10377,-0.17043,-0.010355,0.10817,-0.15744,0.011567,0.031457,-0.0563,-0.10856,-0.094482
0.10448,-0.074525,-0.057159,0.13893,-0.095133,0.11545,-0.16241,0,0.10905,-0.15705,0.13183,-0.12054,-0.043761,0.050807,-0.011016,-0.065519,-0.045321,0.0062758,0.25339,-0.13214,-0.052145,0.23658,-0.093173,0.09094,0.031815,0.48829,-0.066008,0.14913,-0.00089162,0.025668,0.037757,0.25706,0.022511,-0.13195,-0.050121,-0.14003,-0.078277,-0.019483,-0.086215,-0.14412,-0.011482,-0.0069964,-0.0056784,0.34834,-0.091317,0.10149,0.022841,-0.11883,-0.035309,-0.091199,0.0082765,0.62411,-0.083722,-0.01488,0.020672,0.16979,0.23956,0.28248,0.13207,0.079828,0.071015,-0.08807,0.055847,0.15966,-0.035681,-0.15315,0.14688,-0.029823,0.28675,-0.043508,-0.11948,0.028914,-0.081891,0.033843,0.041317,0.37369,0.065741,0.29799,-0.082904,0.027484,0.16276,-0.10364,-0.01687,0.57374,-0.02689,0.34024,-0.059819,0.050312,0.021412,0.072284,-0.036499,0.065035,-0.10371,0.12801,0.013779,-0.086273,-0.0063264,0.4152,-0.047292,-0.11881,-0.02963,0.14648,0.2436,0.10756,0.13191,0.3146,-0.043086,0.49674,-0.078022,-0.05919,-0.096806,0.11771,0.05145,0.080369,-0.021519,-0.027766,0.29521,-0.04832,0.011821,0.098001,0.10652,-0.081838,0.0005291,-0.0089242,0.13054,0.10183,-0.054387,0.0066354,0.28492,-0.14089,-0.086154,-0.11531,0.083226,-0.050524,0.14563,0.55327,0.0011529,0.046696,0.4826,0.028474,0.074815,-0.041376,0.26868,-0.10496,-0.043883,0.13149,-0.15811,-0.063337,-0.082089,-0.093709,0.035678,0.35061,0.074081,0.03643,-0.12282,0.031393,0.09684,0.05333,0.061281,0.24843,-0.015544,0.29672,-0.13335,0.12678,0.27871,-0.081452,-0.024904,0.22272,0.05464,-0.046596,-0.079265,-0.054505,-0.013308,0.028352,0.041376,-0.051991,0.29283
-0.028432,0.32617,-0.0095098,0.11485,0.15227,-0.13017,-0.068205,0.10905,0,-0.034675,-0.033702,0.11221,-0.006072,-0.070857,-0.075476,-0.11132,0.030443,0.012259,0.037364,0.074816,-0.10966,0.10802,-0.15969,-0.020084,0.057102,0.085421,0.045245,-0.12834,0.06026,0.14171,0.053282,0.064112,0.012123,-0.028995,0.23214,0.006264,0.010368,-0.090087,-0.049267,0.040587,0.031739,-0.025955,0.35812,-0.055916,0.11063,-0.075162,-0.087806,0.053696,0.025919,0.030917,-0.068825,0.1023,0.15674,-0.021738,-0.010417,-0.15311,-0.027639,0.11924,0.044364,0.23522,-0.044696,0.044961,0.49398,0.20971,0.31569,-0.05145,-0.054837,0.12556,-0.038958,-0.14241,0.15925,0.018783,0.04949,-0.091793,0.062234,0.099931,-0.080905,0.026597,0.22727,0.07516,-0.14205,-0.034712,-0.047407,0.054886,-0.13599,0.05373,0.25507,-0.068488,0.28522,-0.044253,0.23697,-0.049966,-0.054985,0.48565,-0.091473,0.069486,0.044257,0.11259,0.13298,-0.083974,-0.12143,-0.054282,-0.10137,0.47717,-0.021755,0.12254,-0.018109,0.099083,-0.03692,-0.10064,-0.09272,-0.087,0.15304,-0.060391,-0.17746,0.25763,0.0089505,0.038591,-0.21267,0.055514,-0.061795,0.15315,0.22391,0.28241,-0.054655,-0.03077,0.025541,0.075334,0.2288,-0.11387,-0.046752,0.051321,0.059321,0.037878,0.34718,0.13507,0.041302,-0.086635,0.088329,-0.018333,-0.0098607,-0.007158,-0.02012,-0.21145,-0.040282,0.072845,-0.010072,0.095161,-0.13444,0.026815,-0.17035,-0.066383,-0.068847,0.18785,0.13358,-0.01836,-0.049559,0.014972,-0.022592,-0.10422,0.13124,0.056642,0.028358,0.059667,0.141,0.13512,0.02952,-0.073238,-0.070058,0.052396,0.15884,-0.10299,0.19884,-0.11666,0.044933,-0.0032537,0.19942
-0.15858,0.042622,0.099706,-0.10067,0.15419,0.022177,0.31686,-0.15705,-0.034675,0,-0.048534,0.19624,0.10115,-0.18572,0.07821,0.037876,0.055637,-0.0072725,-0.077866,0.26915,0.05453,-0.14048,0.25111,-0.1836,-0.0724,-0.14389,0.11264,-0.075391,-0.011896,-0.096682,-0.027204,-0.12807,-0.079921,0.42422,0.066059,0.22284,0.1879,-0.11644,-0.014205,0.23753,0.064415,-0.0524,0.11319,-0.11735,0.13128,-0.13655,-0.037399,0.13461,-0.026484,0.094196,0.046934,-0.1466,0.16086,-0.060915,-0.12812,-0.029486,-0.1143,-0.13053,-0.058747,-0.051502,-0.12347,0.14532,-0.03828,-0.061783,-0.037949,0.42552,-0.023961,-0.044182,-0.16405,0.055,0.17781,-0.068408,0.07598,-0.1315,-0.062423,-0.11363,-0.12795,-0.088679,0.11835,-0.078171,0.013941,0.086722,0.090281,-0.1471,-0.10188,-0.12518,-0.025787,-0.16879,-0.031521,-0.16818,0.063276,-0.10937,0.34581,-0.028231,-0.13154,0.20874,-0.014873,-0.10062,0.028274,0.37919,-0.0389,0.042309,-0.14774,-0.10264,-0.08984,-0.11772,-0.060458,-0.15381,0.22703,0.10702,0.35098,-0.14591,-0.091041,-0.15462,0.030278,0.042937,-0.1054,0.14207,-0.058066,-0.091418,-0.18574,0.17384,0.010216,-0.032243,-0.17355,-0.16858,0.078336,-0.068423,-0.11363,0.1008,0.055435,0.22406,-0.15845,0.08977,-0.053473,-0.14472,-0.044173,0.010701,-0.1578,-0.10454,-0.14089,0.017954,-0.13197,0.079856,0.13366,-0.11394,0.34443,0.11388,0.2482,0.18502,-0.10852,-0.10224,-0.17303,0.0071587,0.16099,-0.13532,-0.16522,0.0079324,-0.11579,-0.090506,-0.023097,-0.13567,0.38329,-0.12814,-0.11523,0.21035,0.13633,-0.13887,-0.15846,0.11871,0.19764,-0.11713,-0.055749,-0.04439,-0.050982,-0.039672,-0.10924
