0,0,0,0,0,0,0,0.17851,0,0,0.11567,0,0,0,0,0,0,0,0,0,0.16284,0,0,0,0,0,0.29343,0.053083,0.037552,0.048521,0,0.24798,0,0,0.057034,0,0,0.037681,0,0.045009,0,0,0,0,0,0.25207,0,0,0.040008,0.37622,0,0,0,0.084268,0,0,0,0,0,0,0,0,0,0.06189,0,0.2349,0.079287,0,0,0,0,0.19774,0,0,0,0.053918,0.047401,0,0.11169,0,0,0,0,0,0,0,0,0,0,0,0.056431,0,0,0.13231,0,0,0,0,0,0,0.059616,0,0,0.19985,0.052442,0.052576,0,0,0,0,0,0,0,0.057977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1117,0,0,0,0,0,0,0,0,0.24361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063518,0,0.053934,0,0.036307,0,0,0,0.058288,0.054396,0.033851,0,0,0.055996,0,0.1276,0.05383,0,0,0,0.054865,0,0,0.037552,0,0,0,0,0,0,0,0,0,0,0.079573,0,0,0,0,0,0,0,0,0,0.090668
0,0,0,0,0,0.056086,0,0,0,0.11547,0,0,0,0,0,0,0.15141,0,0.68602,0,0,0,0,0,0,0,0,0.056344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44254,0,0,0,0,0,0,0,0,0,0,0.15181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69582,0,0,0.051506,0.24501,0,0,0,0.051149,0.032703,0.11429,0,0,0.12457,0,0,0,0,0,0,0,0,0,0.064889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16135,0,0,0,0,0.17889,0,0,0,0,0,0,0,0,0,0,0,0,0.068219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34911,0,0,0.056223,0,0,0,0,0,0,0.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032524,0,0,0,0,0,0,0,0,0,0,0.044992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6951,0,0,0,0.97698,0,0,0,0,0.16467,0,0,0,0,0,0,0,0,0.15123,0,0,0,0,0,0,0,0.2249,0,0,0,0,0,0,0,0,0,0,0.039322,0.088066,0,0,0.039384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.10919,0.18817,0,0,0.2519,0.07538,0,0,0,0,0,0,0.073664,0.33202,0,0.26707,0,0,0,0.080051,0.21646,0,0.23496,0,0,0,0,0.082371,0,0.046583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32342,0,0,0,0.035045,0,0.057006,0,0,0,0,0.070622,0,0,0,0,0,0,0,0,0.24799,0,0.044661,0,0,0,0,0,0,0.091228,0,0,0.081386,0,0,0,0.064302,0,0,0,0.13039,0,0,0,0,0,0,0,0,0.20209,0,0,0.268,0,0,0,0,0,0,0,0,0,0,0,0.13051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13288,0,0,0,0,0,0,0,0.16864,0,0,0,0,0,0,0,0.21692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.051752,0,0.034093,0,0,0.065268,0,0,0,0.14948,0,0,0.4454,0,0,0,0.03979,0,0,0.041266,0,0.039465,0,0,0.050195,0.082748,0.083087,0,0,0,0,0,0,0.071764,0.052531,0,0,0.1572,0,0,0,0.05434,0,0,0.67654,0,0,0,0,0,0,0,0,0,0,0.078871,0,0,0,0,0,0.037857,0,0,0,0,0.050097,0.26596,0,0,0,0,0,0,0.041985,0.11156,0,0,0,0,0,0,0,0,0,0.12574,0,0,0,0,0,0.14691,0.55681,0,0,0.18976,0.19533,0,0,0.18779,0,0.056802,0,0,0,0,0.041181,0,0.032295,0,0,0,0,0,0.041523,0,0,0.59027,0,0.034253,0.11632,0.17701,0,0,0.13027,0,0,0.051788,0,0,0,0,0.17646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060655,0,0.081546,0,0.19069,0,0.10046,0,0,0,0,0,0,0,0.075736,0.039306,0.056544,0.061685,0,0,0,0.15143,0,0,0.074778,0,0,0,0,0,0,0,0,0.1238,0,0,0,0.14639,0,0,0,0,0,0,0
0,0.056086,0,0,0.051752,0,0,0,0,0.19339,0.19779,0,0,0,0,0,0.063887,0.24188,0.13612,0,0,0,0,0,0,0,0,0,0,0,0.068631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11862,0,0,0,0.10219,0.23114,0,0.058537,0,0.52935,0,0,0,0,0,0.046292,0,0,0,0,0.68618,0,0,0,0,0.13471,0,0,0,0.14266,0.068081,0,0,0,0,0,0,0,0,0,0,0.21198,0,0.055601,0,0,0,0,0.042015,0.20353,0,0.077046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046738,0,0,0,0,0,0.072704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81258,0,0,0,0,0,0,0.53583,0,0,0,0,0,0,0,0.099318,0,0,0,0,0,0,0,0,0,0.043355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11497,0,0,0.13093,0,0,0,0,0,0,0,0,0,0.15068,0,0,0.40427,0,0,0,0,0,0.11535,0,0.077271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0
0.17851,0,0,0.10919,0.034093,0,0,0,0,0.047405,0,0,0,0,0,0,0.34965,0,0,0.036734,0.086728,0.035406,0,0,0.069359,0,0.58529,0.17348,0,0.81313,0,0.52164,0,0,0.4263,0,0.076696,0,0,0.094432,0,0,0,0,0,0.10733,0,0,0.42967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13356,0.047963,0,0,0,0.049264,0,0,0,0,0,0,0.26089,0.16559,0.0874,0,0.052832,0,0,0,0,0,0.083306,0,0,0,0,0,0.04379,0,0,0.33771,0,0,0,0,0,0.045028,0.096564,0,0,0.037134,0.10921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16154,0.036734,0,0,0,0.089759,0,0,0,0,0,0,0,0,0,0,0.078422,0,0,0,0,0.46352,0.060433,0,0,0,0,0,0,0,0,0.080624,0,0,0.062315,0.16003,0,0,0,0,0,0,0.10045,0.05148,0.21374,0,0,0,0,0,0,0,0,0,0,0,0,0.041527,0.050888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2106,0.18817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12612,0,0,0.42635,0,0,0,0,0,0,0.080798,0,0,0.24023,0,0,0,0,0.35298,0,0,0,0.24564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032986,0,0.23259,0,0,0,0,0,0,0,0,0,0.25833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11547,0,0,0,0.19339,0,0.047405,0,0,0,0,0,0,0,0,0.054636,0,0.07006,0,0,0,0,0,0.27972,0,0.098773,0,0,0.22951,0,0.043323,0,0,0,0,0.040447,0,0,0,0,0.10995,0,0,0,0,0,0,0,0,0.034655,0.14201,0,0,0,0,0,0,0,0,0.10644,0,0,0,0,0,0,0.11753,0,0.089188,0,0,0.078583,0,0.045364,0.053692,0.33986,0.10674,0,0,0.21152,0,0,0,0,0.13389,0.10233,0,0.1292,0.071784,0,0,0,0,0,0,0,0,0,0,0.19789,0,0,0.19902,0.047871,0,0.03949,0,0,0,0,0,0,0,0,0,0,0,0.18546,0.048113,0,0,0,0,0,0.24694,0.052063,0,0,0.17952,0,0.060246,0,0,0,0,0,0,0,0.19407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47196,0,0.044757,0,0.28924,0,0,0,0,0,0,0,0,0,0,0,0.053606,0,0,0,0,0,0,0.037395,0,0,0,0,0,0,0,0,0,0.032275,0.3962,0,0,0.087237,0,0,0,0,0,0,0
